Time,Z,X,Y
140.29,-3.101583,4.649788,-0.753273
140.3,-3.082258,4.690744,-0.729009
140.31,-3.086385,4.687565,-0.728869
140.32,-3.103164,4.65168,-0.757758
140.33,-3.10394,4.6493,-0.758315
140.34,-3.048185,4.758463,-0.758407
140.35,-3.046461,4.75765,-0.75634
140.36,-3.103081,4.657528,-0.755022
140.37,-3.104433,4.651737,-0.757013
140.38,-3.105143,4.646835,-0.757715
140.39,-3.107215,4.659082,-0.762116
140.4,-3.104931,4.646897,-0.758425
140.41,-3.092986,4.680595,-0.735673
140.42,-3.103404,4.641352,-0.757056
140.43,-3.104833,4.64079,-0.757791
140.44,-3.108731,4.644998,-0.758825
140.45,-3.100965,4.648006,-0.768975
140.46,-3.10162,4.649253,-0.752627
140.47,-3.104039,4.643275,-0.751654
140.48,-3.084945,4.687706,-0.743658
140.49,-3.106025,4.661617,-0.759563
140.5,-3.103379,4.658268,-0.755442
140.51,-3.098464,4.647365,-0.752375
140.52,-3.079461,4.678123,-0.722908
140.53,-3.096323,4.653491,-0.755946
140.54,-3.098254,4.649318,-0.757309
140.55,-3.097356,4.645344,-0.759234
140.56,-3.094699,4.64871,-0.759463
140.57,-3.095272,4.650548,-0.755699
140.58,-3.084325,4.684136,-0.732356
140.59,-3.10095,4.652599,-0.759184
140.6,-3.102017,4.648257,-0.761741
140.61,-3.10213,4.648306,-0.759105
140.62,-3.085977,4.684474,-0.735909
140.63,-3.08857,4.67129,-0.732762
140.64,-3.10514,4.639153,-0.759786
140.65,-3.10256,4.634057,-0.759359
140.66,-3.09942,4.632245,-0.758776
140.67,-3.089897,4.655851,-0.758255
140.68,-3.076067,4.665903,-0.755524
140.69,-3.082434,4.655789,-0.75482
140.7,-3.084779,4.656452,-0.75768
140.71,-3.085937,4.656706,-0.759953
140.72,-3.07844,4.668186,-0.753664
140.73,-3.078907,4.664238,-0.747274
140.74,-3.08193,4.674985,-0.754102
140.75,-3.079657,4.675617,-0.755814
140.76,-3.074609,4.674136,-0.766014
140.77,-3.021902,4.796286,-0.762341
140.78,-3.019758,4.790853,-0.759218
140.79,-3.054353,4.717402,-0.736111
140.8,-3.070489,4.691547,-0.769283
140.81,-3.072958,4.68242,-0.769865
140.82,-3.078938,4.673135,-0.763498
140.83,-3.070665,4.679097,-0.765216
140.84,-3.073567,4.677557,-0.760514
140.85,-3.061394,4.70157,-0.742046
140.86,-3.080701,4.666699,-0.762228
140.87,-3.079032,4.67673,-0.770442
140.88,-3.078554,4.671355,-0.760943
140.89,-3.088913,4.652349,-0.750789
140.9,-3.077385,4.668189,-0.761183
140.91,-3.086061,4.66006,-0.756251
140.92,-3.083865,4.656665,-0.767725
140.93,-3.049762,4.553972,-0.766917
140.94,-2.976695,3.816688,-0.798913
140.95,-3.045952,1.910649,-0.787135
140.96,-2.741841,-0.54327,-0.680841
140.97,-1.121996,-2.795393,-0.388864
140.98,1.528597,-4.00748,0.04897
140.99,4.637514,-4.705412,0.793419
141,6.72793,-4.625445,1.221891
141.01,6.874876,-4.331416,1.158774
141.02,5.984244,-4.356826,0.921066
141.03,5.161862,-4.717519,0.87281
141.04,4.660056,-4.794289,0.769643
141.05,4.162901,-4.505654,0.599891
141.06,4.20679,-4.495856,0.684599
141.07,4.586093,-4.732754,0.836889
141.08,5.003578,-4.632558,0.840576
141.09,5.556881,-4.52864,0.907385
141.1,5.962741,-4.508191,1.006209
141.11,6.021974,-4.474206,1.00923
141.12,5.779697,-4.489245,0.93944
141.13,5.563532,-4.565445,0.911163
141.14,5.540545,-4.591658,0.89317
141.15,5.51618,-4.556931,0.874372
141.16,5.474761,-4.552102,0.881741
141.17,5.486884,-4.606098,0.877525
141.18,5.461113,-4.539241,0.878673
141.19,5.496545,-4.585725,0.884968
141.2,5.493158,-4.599525,0.888513
141.21,5.449934,-4.539944,0.869078
141.22,5.483031,-4.574356,0.865372
141.23,5.481906,-4.546078,0.87759
141.24,5.460071,-4.547035,0.869178
141.25,5.456529,-4.54776,0.866109
141.26,5.467876,-4.559625,0.877976
141.27,5.461082,-4.550824,0.872213
141.28,5.480636,-4.578238,0.861034
141.29,5.488978,-4.587934,0.871998
141.3,5.480635,-4.580796,0.868922
141.31,5.481758,-4.583194,0.86784
141.32,5.470836,-4.542518,0.877595
141.33,5.48444,-4.56799,0.864862
141.34,5.482189,-4.553644,0.859331
141.35,5.484586,-4.561825,0.87024
141.36,5.482933,-4.562882,0.865684
141.37,5.482543,-4.562478,0.862693
141.38,5.474174,-4.541217,0.874878
141.39,5.483173,-4.571234,0.869293
141.4,5.461323,-4.543785,0.874974
141.41,5.486342,-4.588892,0.869026
141.42,5.474006,-4.588062,0.871077
141.43,5.5193,-4.506563,0.886672
141.44,5.744374,-3.918006,0.930937
141.45,5.944436,-2.093332,0.751997
141.46,5.738181,0.807616,0.185559
141.47,5.261086,4.415367,-0.415876
141.48,4.881454,7.998612,-1.008547
141.49,4.684168,10.87534,-1.375151
141.5,4.854109,11.41587,-1.556909
141.51,4.932542,10.318434,-1.247125
141.52,5.006801,8.889538,-1.048881
141.53,4.773139,8.619499,-0.930593
141.54,4.540051,9.102809,-1.071953
141.55,4.66859,9.74085,-1.212123
141.56,4.975014,10.333362,-1.279968
141.57,5.322217,10.689578,-1.345155
141.58,5.536014,10.804322,-1.382349
141.59,5.470091,10.747415,-1.362608
141.6,5.262023,10.608194,-1.322826
141.61,5.125359,10.370396,-1.276634
141.62,5.022267,10.138423,-1.22827
141.63,4.930744,10.014447,-1.19674
141.64,4.917582,10.000279,-1.16704
141.65,4.952637,10.082454,-1.215445
141.66,5.029261,10.122852,-1.232705
141.67,5.016418,10.121622,-1.2227
141.68,4.952948,10.140202,-1.20559
141.69,4.946601,10.177152,-1.199878
141.7,4.929548,10.226274,-1.241341
141.71,4.960505,10.263487,-1.25381
141.72,5.002922,10.33966,-1.283849
141.73,5.014656,10.357149,-1.27889
141.74,5.009566,10.342029,-1.266213
141.75,5.004264,10.339128,-1.269107
141.76,5.004677,10.346521,-1.28759
141.77,5.017139,10.346836,-1.282976
141.78,5.01065,10.344231,-1.284425
141.79,5.013559,10.303226,-1.233844
141.8,5.006254,10.329394,-1.275795
141.81,5.009027,10.343349,-1.287204
141.82,5.016378,10.364761,-1.298037
141.83,5.010409,10.349517,-1.276265
141.84,5.010128,10.348365,-1.271117
141.85,5.013604,10.363384,-1.281552
141.86,5.006483,10.340124,-1.276205
141.87,5.008154,10.344494,-1.279351
141.88,5.005903,10.335416,-1.27745
141.89,5.006691,10.339069,-1.273781
141.9,5.008327,10.340918,-1.277626
141.91,5.00623,10.341722,-1.275795
141.92,5.015188,10.346414,-1.286966
141.93,5.00728,10.336615,-1.279281
141.94,5.005961,10.344275,-1.277346
141.95,5.009895,10.347284,-1.278375
141.96,5.006609,10.346168,-1.28268
141.97,5.009915,10.353011,-1.286821
141.98,5.007271,10.352302,-1.279311
141.99,5.004978,10.3535,-1.281091
142,5.010215,10.354492,-1.277392
142.01,5.007366,10.341292,-1.275934
142.02,5.004889,10.34458,-1.276521
142.03,5.008259,10.345047,-1.27436
142.04,5.004355,10.335676,-1.270422
142.05,5.002759,10.322046,-1.270977
142.06,5.004528,10.334451,-1.27337
142.07,5.00506,10.337149,-1.272944
142.08,5.001596,10.337018,-1.269404
142.09,5.004826,10.331582,-1.27269
142.1,5.003566,10.340433,-1.267616
142.11,5.001994,10.343294,-1.266851
142.12,5.00167,10.337602,-1.265777
142.13,5.004095,10.344953,-1.27326
142.14,5.004072,10.340064,-1.272067
142.15,5.003605,10.33976,-1.271942
142.16,5.00752,10.341866,-1.278076
142.17,5.003164,10.339746,-1.269528
142.18,5.003344,10.334994,-1.271346
142.19,5.000684,10.335972,-1.276637
142.2,5.001885,10.338881,-1.273449
142.21,5.003166,10.342357,-1.268345
142.22,5.006535,10.350362,-1.273177
142.23,5.008285,10.361385,-1.279243
142.24,5.002172,10.338832,-1.269222
142.25,5.003071,10.342928,-1.270724
142.26,5.004195,10.350013,-1.272903
142.27,5.007697,10.349252,-1.277627
142.28,5.005351,10.346364,-1.277375
142.29,5.008817,10.349163,-1.27713
142.3,5.008776,10.348317,-1.275365
142.31,5.005484,10.350228,-1.274312
142.32,5.00794,10.352828,-1.276794
142.33,5.003989,10.349391,-1.273483
142.34,5.006422,10.352651,-1.272959
142.35,5.006389,10.353971,-1.270375
142.36,5.004771,10.356869,-1.27299
142.37,5.003431,10.343496,-1.272057
142.38,5.004854,10.347938,-1.276935
142.39,5.005088,10.35093,-1.274264
142.4,5.006361,10.350533,-1.273787
142.41,5.001491,10.348675,-1.273953
142.42,5.001957,10.335508,-1.275509
142.43,5.002491,10.348644,-1.276248
142.44,4.999777,10.346604,-1.270582
142.45,5.002984,10.351703,-1.270603
142.46,5.001063,10.350968,-1.271142
142.47,5.002054,10.355766,-1.274905
142.48,4.99999,10.349562,-1.276718
142.49,4.999998,10.35154,-1.2734
142.5,5.001789,10.351612,-1.270599
142.51,5.002667,10.351805,-1.273046
142.52,5.000396,10.348504,-1.269004
142.53,4.998437,10.347491,-1.269957
142.54,5.00286,10.348556,-1.268646
142.55,5.002592,10.348396,-1.271299
142.56,5.003507,10.357075,-1.270065
142.57,5.004182,10.352033,-1.272649
142.58,5.001472,10.355482,-1.272343
142.59,5.003358,10.351352,-1.274272
142.6,5.003854,10.348536,-1.275775
142.61,5.001318,10.34821,-1.271617
142.62,5.004765,10.34588,-1.282121
142.63,4.994067,10.342817,-1.286975
142.64,4.654444,10.315029,-1.272386
142.65,3.647083,10.275687,-1.213611
142.66,2.026847,10.039026,-1.103441
142.67,0.273578,9.173711,-0.968034
142.68,-1.123545,7.337284,-0.828359
142.69,-1.79266,4.702955,-0.714428
142.7,-1.367977,2.342369,-0.575526
142.71,-0.109528,0.835363,-0.397217
142.72,1.212773,0.784878,-0.208207
142.73,1.664777,1.275691,-0.239875
142.74,1.240946,1.67002,-0.338409
142.75,0.744098,1.567957,-0.424126
142.76,0.629346,1.439547,-0.458113
142.77,0.80551,1.614178,-0.427303
142.78,0.88434,1.611694,-0.412121
142.79,0.916884,1.576138,-0.398734
142.8,1.024542,1.570661,-0.387761
142.81,1.220214,1.634759,-0.297956
142.82,1.32752,1.681291,-0.301012
142.83,1.286872,1.666928,-0.306849
142.84,1.276433,1.594047,-0.263997
142.85,1.27815,1.658495,-0.308863
142.86,1.294057,1.671149,-0.311481
142.87,1.305721,1.614817,-0.275314
142.88,1.266711,1.636801,-0.296289
142.89,1.302824,1.621084,-0.276514
142.9,1.313885,1.678574,-0.310365
142.91,1.312497,1.617087,-0.277364
142.92,1.304912,1.611236,-0.278053
142.93,1.309684,1.648861,-0.305482
142.94,1.310105,1.639225,-0.306591
142.95,1.301585,1.649366,-0.309401
142.96,1.306863,1.645477,-0.308376
142.97,1.321355,1.655544,-0.307122
142.98,1.30187,1.649013,-0.305525
142.99,1.304583,1.638813,-0.308378
143,1.321084,1.644581,-0.310745
143.01,1.324854,1.64236,-0.309918
143.02,1.329951,1.570214,-0.275084
143.03,1.330968,1.574122,-0.27044
143.04,1.318539,1.621887,-0.307585
143.05,1.33084,1.623738,-0.304812
143.06,1.350126,1.590431,-0.271561
143.07,1.348338,1.586306,-0.266278
143.08,1.357168,1.58541,-0.269681
143.09,1.359052,1.573378,-0.273364
143.1,1.344348,1.553735,-0.27222
143.11,1.349604,1.559045,-0.267757
143.12,1.354269,1.557857,-0.265452
143.13,1.350285,1.556029,-0.263596
143.14,1.351534,1.553441,-0.265979
143.15,1.353531,1.542283,-0.262186
143.16,1.352194,1.545712,-0.266442
143.17,1.355572,1.545121,-0.263371
143.18,1.357253,1.551414,-0.260272
143.19,1.354697,1.563581,-0.262763
143.2,1.358156,1.551247,-0.265948
143.21,1.364824,1.558923,-0.267931
143.22,1.362916,1.552193,-0.272239
143.23,1.365206,1.557081,-0.270269
143.24,1.343678,1.600153,-0.301455
143.25,1.371015,1.578404,-0.27169
143.26,1.372061,1.574819,-0.270582
143.27,1.377232,1.582985,-0.2741
143.28,1.374676,1.577027,-0.267672
143.29,1.378123,1.586175,-0.273007
143.3,1.37939,1.585695,-0.269431
143.31,1.378428,1.585403,-0.269269
143.32,1.381663,1.579796,-0.267107
143.33,1.384571,1.580681,-0.265341
143.34,1.385793,1.580631,-0.269071
143.35,1.386961,1.573018,-0.265887
143.36,1.386775,1.579742,-0.26255
143.37,1.38582,1.567815,-0.25941
143.38,1.387657,1.570681,-0.258614
143.39,1.38697,1.565297,-0.260019
143.4,1.390446,1.577151,-0.259684
143.41,1.394671,1.593162,-0.261011
143.42,1.395871,1.586224,-0.256959
143.43,1.400316,1.585077,-0.265874
143.44,1.383414,1.624099,-0.294307
143.45,1.400632,1.576741,-0.262615
143.46,1.400211,1.572357,-0.26215
143.47,1.394696,1.557581,-0.258109
143.48,1.396314,1.550848,-0.260588
143.49,1.396024,1.539966,-0.261585
143.5,1.378369,1.593553,-0.294811
143.51,1.395282,1.549783,-0.259772
143.52,1.397105,1.547418,-0.257077
143.53,1.40485,1.559838,-0.260897
143.54,1.405253,1.571226,-0.269988
143.55,1.410201,1.567698,-0.260592
143.56,1.412572,1.550046,-0.258167
143.57,1.408631,1.511833,-0.250455
143.58,1.406757,1.470853,-0.282704
143.59,1.398575,1.496341,-0.254298
143.6,1.416442,1.471551,-0.277915
143.61,1.406728,1.514846,-0.255066
143.62,1.40719,1.517284,-0.257952
143.63,1.423804,1.487039,-0.27759
143.64,1.423371,1.490992,-0.283271
143.65,1.41422,1.493896,-0.284398
143.66,1.414603,1.506813,-0.251686
143.67,1.417727,1.482807,-0.275238
143.68,1.385329,1.534643,-0.283112
143.69,1.410304,1.459314,-0.27123
143.7,1.399094,1.491262,-0.247756
143.71,1.410859,1.468977,-0.272667
143.72,1.402392,1.479437,-0.245046
143.73,1.410881,1.46072,-0.273163
143.74,1.400508,1.473686,-0.246021
143.75,1.413269,1.457115,-0.278063
143.76,1.379252,1.474921,-0.246454
143.77,1.011369,1.764796,-0.410831
143.78,0.530296,3.274333,-0.498627
143.79,0.330092,5.158573,-0.675152
143.8,0.787395,6.93725,-0.791977
143.81,1.557225,7.815028,-0.922804
143.82,2.453744,7.875528,-0.897239
143.83,2.939572,7.645159,-0.811801
143.84,3.040141,7.102839,-0.808642
143.85,2.987392,6.670724,-0.715759
143.86,3.331614,6.54468,-0.671461
143.87,3.546911,6.711571,-0.72387
143.88,3.348268,6.865058,-0.777125
143.89,3.086795,6.9706,-0.812128
143.9,2.951921,7.151483,-0.790366
143.91,2.979344,7.356169,-0.873227
143.92,3.014807,7.325053,-0.82975
143.93,2.953682,7.261019,-0.809446
143.94,2.936098,7.296987,-0.818315
143.95,2.99326,7.311316,-0.825762
143.96,3.013236,7.337041,-0.802663
143.97,2.957614,7.217218,-0.864507
143.98,2.957588,7.310976,-0.822278
143.99,2.995679,7.304365,-0.819701
144,2.985809,7.358503,-0.804451
144.01,2.934718,7.336777,-0.859533
144.02,2.96375,7.323763,-0.865018
144.03,2.970977,7.303065,-0.823938
144.04,2.941953,7.335904,-0.864044
144.05,2.95592,7.320453,-0.862044
144.06,2.955925,7.33484,-0.866116
144.07,2.956403,7.327663,-0.869581
144.08,2.952418,7.327349,-0.863205
144.09,2.950348,7.348857,-0.870414
144.1,2.953619,7.34932,-0.867792
144.11,2.950146,7.335185,-0.861665
144.12,2.951489,7.35514,-0.856819
144.13,2.999903,7.375267,-0.813927
144.14,2.951874,7.34481,-0.864152
144.15,2.950008,7.350616,-0.865777
144.16,2.981495,7.398452,-0.839907
144.17,2.983827,7.390772,-0.842418
144.18,2.956495,7.334871,-0.860751
144.19,2.952603,7.325828,-0.862176
144.2,2.980521,7.380489,-0.849905
144.21,2.950001,7.330909,-0.858559
144.22,2.95142,7.326416,-0.851624
144.23,2.998878,7.347943,-0.808599
144.24,2.966789,7.311897,-0.818903
144.25,2.945556,7.327471,-0.850061
144.26,2.965329,7.304986,-0.811363
144.27,2.990461,7.35436,-0.792062
144.28,2.963656,7.296474,-0.797527
144.29,2.96562,7.292602,-0.802294
144.3,2.961074,7.285978,-0.802797
144.31,2.988236,7.314979,-0.790613
144.32,2.964274,7.288295,-0.806363
144.33,2.97123,7.28055,-0.806484
144.34,2.969492,7.285876,-0.81124
144.35,2.970631,7.288651,-0.815434
144.36,2.946548,7.326724,-0.857493
144.37,2.972012,7.300324,-0.81948
144.38,2.974357,7.302217,-0.824027
144.39,2.952673,7.336745,-0.855393
144.4,2.995161,7.361382,-0.809901
144.41,2.967137,7.31949,-0.82584
144.42,2.951823,7.348042,-0.861134
144.43,2.955986,7.331849,-0.865351
144.44,2.951674,7.338542,-0.856659
144.45,2.950174,7.340203,-0.862248
144.46,2.949631,7.333426,-0.86161
144.47,2.949074,7.326583,-0.867949
144.48,2.94891,7.333159,-0.860263
144.49,2.950394,7.333342,-0.858416
144.5,2.968279,7.281812,-0.825193
144.51,2.973708,7.369966,-0.850329
144.52,2.980206,7.391912,-0.854774
144.53,2.949277,7.333355,-0.860334
144.54,2.95025,7.333025,-0.860546
144.55,2.990016,7.322752,-0.864457
144.56,3.654935,6.684422,-0.835007
144.57,5.039855,5.38319,-0.570045
144.58,6.22397,3.669975,-0.231777
144.59,6.147551,1.711731,0.116174
144.6,5.199501,-0.081669,0.308518
144.61,3.53335,-1.705206,0.21601
144.62,1.756496,-2.453226,0.017451
144.63,0.254696,-2.46457,-0.217767
144.64,-0.730047,-2.186903,-0.421577
144.65,-0.65523,-2.18128,-0.409532
144.66,-0.035902,-2.312703,-0.252543
144.67,0.481531,-2.293425,-0.166952
144.68,0.637978,-2.241619,-0.148595
144.69,0.518636,-2.287236,-0.151241
144.7,0.383642,-2.33486,-0.228688
144.71,0.344714,-2.289189,-0.246054
144.72,0.387134,-2.300138,-0.234357
144.73,0.405218,-2.30987,-0.224126
144.74,0.386799,-2.305184,-0.235061
144.75,0.370989,-2.266088,-0.20012
144.76,0.389225,-2.287657,-0.187503
144.77,0.371612,-2.279449,-0.206668
144.78,0.322049,-2.263375,-0.216995
144.79,0.301128,-2.290059,-0.25347
144.8,0.293938,-2.255852,-0.220088
144.81,0.323487,-2.295471,-0.247612
144.82,0.311541,-2.280105,-0.255108
144.83,0.30903,-2.324885,-0.214734
144.84,0.301501,-2.290453,-0.258655
144.85,0.313837,-2.303128,-0.222758
144.86,0.294692,-2.283236,-0.261122
144.87,0.295755,-2.280268,-0.263226
144.88,0.315289,-2.309746,-0.22043
144.89,0.307985,-2.290993,-0.253717
144.9,0.299801,-2.277252,-0.263326
144.91,0.267413,-2.262187,-0.271805
144.92,0.243159,-2.266193,-0.276376
144.93,0.246907,-2.260253,-0.271785
144.94,0.247299,-2.261674,-0.276669
144.95,0.236713,-2.247452,-0.284221
144.96,0.241202,-2.269476,-0.278982
144.97,0.240652,-2.268763,-0.280208
144.98,0.228579,-2.2575,-0.286907
144.99,0.213015,-2.27162,-0.287529
145,0.201659,-2.26561,-0.291976
145.01,0.202364,-2.266403,-0.290379
145.02,0.258915,-2.403983,-0.215157
145.03,0.20077,-2.270098,-0.286653
145.04,0.203702,-2.259376,-0.291938
145.05,0.256517,-2.396074,-0.21431
145.06,0.253102,-2.397547,-0.217745
145.07,0.20506,-2.270196,-0.293432
145.08,0.199062,-2.254451,-0.294326
145.09,0.202115,-2.252608,-0.291554
145.1,0.201128,-2.257571,-0.295728
145.11,0.19977,-2.255009,-0.292324
145.12,0.192112,-2.259005,-0.296195
145.13,0.194909,-2.263075,-0.294611
145.14,0.196651,-2.267164,-0.293278
145.15,0.197412,-2.263037,-0.293083
145.16,0.249172,-2.383449,-0.214779
145.17,0.195128,-2.254536,-0.293034
145.18,0.19585,-2.257528,-0.293224
145.19,0.197721,-2.262805,-0.289088
145.2,0.199746,-2.258027,-0.291549
145.21,0.203406,-2.260953,-0.29132
145.22,0.201621,-2.252936,-0.289214
145.23,0.197461,-2.25234,-0.29167
145.24,0.208483,-2.279898,-0.252236
145.25,0.212492,-2.283545,-0.251825
145.26,0.201719,-2.251338,-0.290804
145.27,0.19756,-2.257926,-0.294276
145.28,0.194058,-2.254285,-0.296784
145.29,0.192516,-2.260207,-0.293172
145.3,0.195671,-2.254486,-0.294255
145.31,0.197646,-2.251101,-0.296443
145.32,0.195099,-2.260944,-0.291319
145.33,0.188848,-2.263233,-0.295446
145.34,0.197668,-2.274112,-0.290466
145.35,0.202318,-2.289056,-0.256105
145.36,0.192857,-2.256884,-0.292538
145.37,0.192046,-2.252649,-0.297052
145.38,0.191492,-2.254416,-0.29312
145.39,0.242557,-2.390785,-0.221941
145.4,0.242127,-2.38966,-0.223177
145.41,0.186604,-2.260179,-0.295192
145.42,0.190087,-2.256345,-0.296159
145.43,0.190578,-2.25964,-0.301251
145.44,0.241846,-2.392016,-0.224321
145.45,0.243286,-2.399325,-0.223903
145.46,0.241226,-2.394805,-0.226375
145.47,0.239942,-2.396087,-0.217307
145.48,0.18787,-2.253844,-0.294384
145.49,0.190136,-2.251017,-0.295437
145.5,0.24347,-2.385812,-0.220256
145.51,0.18648,-2.253488,-0.297327
145.52,0.197724,-2.283467,-0.259729
145.53,0.188029,-2.256498,-0.297889
145.54,0.189378,-2.262667,-0.297034
145.55,0.193285,-2.263368,-0.292346
145.56,0.283537,-2.331043,-0.27407
145.57,1.488621,-2.08866,-0.002613
145.58,3.631234,-1.671211,0.267112
145.59,5.860038,-0.172922,0.38007
145.6,7.23299,1.116149,0.273991
145.61,8.139102,2.075308,0.198008
145.62,9.092586,3.292796,0.035498
145.63,10.397422,4.455911,-0.206261
145.64,11.83586,5.674181,-0.432957
145.65,13.313094,6.922873,-0.785161
145.66,14.32371,8.536556,-1.317177
145.67,14.040258,10.60587,-1.943616
145.68,12.580576,12.237617,-2.296841
145.69,11.169334,13.365786,-2.403627
145.7,10.216927,14.149998,-2.599857
145.71,8.789989,14.469961,-2.513637
145.72,6.813043,14.049713,-2.066491
145.73,4.995042,13.368303,-1.69001
145.74,4.202361,12.996359,-1.507694
145.75,4.540624,13.139627,-1.610511
145.76,5.263645,13.40051,-1.704766
145.77,5.861273,13.54852,-1.850433
145.78,6.149477,13.572425,-1.904024
145.79,5.940617,13.541065,-1.860895
