Time,X,Y,Z,W
77.92,-0.002114,-0.007362,-0.090711,-0.995848
77.93,-0.001586,-0.007251,-0.090981,-0.995825
77.94,-0.002015,-0.007377,-0.090687,-0.99585
77.95,-0.002155,-0.007402,-0.090745,-0.995844
77.96,-0.002202,-0.007475,-0.090753,-0.995843
77.97,-0.002139,-0.00744,-0.090744,-0.995844
77.98,-0.002175,-0.007392,-0.090738,-0.995845
77.99,-0.002187,-0.007418,-0.090737,-0.995845
78,-0.002145,-0.007473,-0.090732,-0.995845
78.01,-0.002291,-0.007409,-0.090754,-0.995843
78.02,-0.002255,-0.007386,-0.090722,-0.995846
78.03,-0.002154,-0.00746,-0.090702,-0.995848
78.04,-0.002105,-0.007408,-0.090689,-0.995849
78.05,-0.002135,-0.00738,-0.090694,-0.995849
78.06,-0.002201,-0.007469,-0.0907,-0.995848
78.07,-0.002127,-0.007477,-0.09072,-0.995846
78.08,-0.002124,-0.007449,-0.090721,-0.995846
78.09,-0.002063,-0.007439,-0.090699,-0.995849
78.1,-0.001816,-0.007905,-0.090861,-0.995831
78.11,-0.00214,-0.007442,-0.090722,-0.995846
78.12,-0.002115,-0.007421,-0.090721,-0.995847
78.13,-0.001729,-0.007305,-0.091022,-0.995821
78.14,-0.002129,-0.007418,-0.090719,-0.995847
78.15,-0.002178,-0.007429,-0.090699,-0.995848
78.16,-0.001751,-0.007851,-0.090862,-0.995831
78.17,-0.001757,-0.007828,-0.090889,-0.995829
78.18,-0.002134,-0.007426,-0.090711,-0.995847
78.19,-0.001825,-0.00784,-0.090863,-0.995831
78.2,-0.001651,-0.007305,-0.090991,-0.995824
78.21,-0.00269,-0.007556,-0.091273,-0.995794
78.22,-0.006113,-0.007603,-0.096686,-0.995267
78.23,-0.017678,-0.008039,-0.10679,-0.994092
78.24,-0.037481,-0.005069,-0.117965,-0.992297
78.25,-0.060404,-0.000612,-0.122276,-0.990656
78.26,-0.080745,0.003742,-0.115035,-0.990067
78.27,-0.088222,0.00633,-0.099915,-0.991057
78.28,-0.084725,0.005821,-0.08534,-0.992726
78.29,-0.081636,0.00529,-0.073159,-0.99396
78.3,-0.078516,0.004915,-0.067521,-0.994612
78.31,-0.077838,0.004733,-0.069285,-0.994544
78.32,-0.079423,0.004814,-0.075564,-0.993961
78.33,-0.080941,0.004425,-0.081934,-0.993336
78.34,-0.081919,0.004941,-0.085715,-0.992934
78.35,-0.081488,0.004601,-0.084882,-0.993043
78.36,-0.081356,0.004758,-0.082353,-0.993266
78.37,-0.081291,0.004428,-0.080558,-0.99342
78.38,-0.081123,0.004881,-0.076822,-0.993727
78.39,-0.079528,0.005184,-0.070275,-0.994339
78.4,-0.077648,0.004993,-0.065475,-0.994816
78.41,-0.077173,0.004806,-0.065468,-0.994854
78.42,-0.078984,0.004912,-0.069474,-0.99444
78.43,-0.080563,0.005091,-0.074673,-0.993935
78.44,-0.080811,0.004223,-0.077678,-0.993689
78.45,-0.081034,0.004228,-0.078789,-0.993583
78.46,-0.081112,0.00417,-0.078784,-0.993578
78.47,-0.080774,0.004088,-0.07781,-0.993682
78.48,-0.080356,0.00433,-0.076363,-0.993828
78.49,-0.080731,0.005082,-0.07488,-0.993906
78.5,-0.080631,0.005175,-0.074116,-0.993971
78.51,-0.080488,0.005274,-0.073837,-0.994003
78.52,-0.080658,0.005226,-0.073935,-0.993982
78.53,-0.080474,0.004845,-0.074259,-0.993975
78.54,-0.080165,0.004795,-0.07432,-0.993995
78.55,-0.080228,0.004919,-0.07404,-0.994011
78.56,-0.080174,0.004845,-0.07412,-0.99401
78.57,-0.080184,0.004827,-0.074193,-0.994003
78.58,-0.080394,0.004922,-0.074154,-0.993989
78.59,-0.080501,0.00533,-0.0739,-0.993997
78.6,-0.080486,0.0053,-0.074018,-0.99399
78.61,-0.080362,0.005274,-0.074096,-0.993994
78.62,-0.080566,0.005304,-0.07394,-0.993989
78.63,-0.080084,0.005465,-0.074266,-0.994003
78.64,-0.080052,0.005396,-0.07424,-0.994008
78.65,-0.080716,0.005302,-0.074023,-0.993971
78.66,-0.080528,0.004916,-0.074195,-0.993975
78.67,-0.080361,0.004992,-0.074129,-0.993993
78.68,-0.080733,0.005336,-0.074026,-0.993969
78.69,-0.080631,0.005349,-0.073959,-0.993982
78.7,-0.080745,0.005357,-0.074034,-0.993967
78.71,-0.080582,0.005356,-0.073958,-0.993986
78.72,-0.080485,0.005266,-0.074107,-0.993983
78.73,-0.08071,0.00532,-0.074018,-0.993971
78.74,-0.080573,0.005334,-0.073963,-0.993986
78.75,-0.080564,0.00528,-0.073967,-0.993987
78.76,-0.080285,0.005265,-0.074036,-0.994005
78.77,-0.08054,0.005265,-0.073961,-0.99399
78.78,-0.080659,0.005238,-0.074016,-0.993976
78.79,-0.080256,0.005338,-0.074319,-0.993986
78.8,-0.080408,0.005168,-0.074108,-0.99399
78.81,-0.080306,0.005363,-0.074344,-0.993979
78.82,-0.080181,0.005409,-0.074254,-0.993996
78.83,-0.080211,0.005309,-0.074334,-0.993988
78.84,-0.08018,0.005354,-0.074322,-0.993991
78.85,-0.080456,0.005199,-0.074085,-0.993988
78.86,-0.080542,0.005324,-0.073906,-0.993993
78.87,-0.080214,0.005283,-0.074325,-0.993989
78.88,-0.080263,0.00532,-0.074312,-0.993986
78.89,-0.080157,0.00527,-0.074314,-0.993994
78.9,-0.080022,0.005306,-0.074237,-0.994011
78.91,-0.080484,0.005239,-0.073916,-0.993998
78.92,-0.080262,0.005325,-0.074295,-0.993987
78.93,-0.080189,0.005263,-0.074318,-0.993991
78.94,-0.080044,0.00537,-0.074246,-0.994008
78.95,-0.080335,0.0052,-0.074023,-0.994002
78.96,-0.080615,0.005233,-0.073968,-0.993983
78.97,-0.080568,0.005208,-0.073977,-0.993986
78.98,-0.080307,0.005244,-0.07402,-0.994004
78.99,-0.080045,0.005331,-0.07425,-0.994008
79,-0.080068,0.004719,-0.07427,-0.994007
79.01,-0.080538,0.005221,-0.073968,-0.99399
79.02,-0.080594,0.005235,-0.073989,-0.993983
79.03,-0.080656,0.00531,-0.073983,-0.993978
79.04,-0.080247,0.005353,-0.074301,-0.993987
79.05,-0.080147,0.005433,-0.074211,-0.994002
79.06,-0.080151,0.005363,-0.074381,-0.993989
79.07,-0.080618,0.00533,-0.073976,-0.993982
79.08,-0.080595,0.00531,-0.073968,-0.993984
79.09,-0.080624,0.005334,-0.073983,-0.993981
79.1,-0.080329,0.005396,-0.074352,-0.993977
79.11,-0.080541,0.004924,-0.07417,-0.993976
79.12,-0.080583,0.005322,-0.073963,-0.993986
79.13,-0.080496,0.005317,-0.073957,-0.993993
79.14,-0.080427,0.004903,-0.074195,-0.993983
79.15,-0.080424,0.004914,-0.074204,-0.993983
79.16,-0.079888,0.005372,-0.074394,-0.994009
79.17,-0.080133,0.00541,-0.07433,-0.993994
79.18,-0.080574,0.005252,-0.074018,-0.993983
79.19,-0.080726,0.005233,-0.07406,-0.993967
79.2,-0.079831,0.005284,-0.074403,-0.994014
79.21,-0.080257,0.00485,-0.074128,-0.994002
79.22,-0.080672,0.005251,-0.074057,-0.993972
79.23,-0.080448,0.005249,-0.074109,-0.993986
79.24,-0.080448,0.005192,-0.074097,-0.993987
79.25,-0.08008,0.005322,-0.074322,-0.994
79.26,-0.080323,0.005285,-0.074073,-0.993999
79.27,-0.080012,0.005362,-0.07429,-0.994007
79.28,-0.080655,0.005253,-0.074013,-0.993976
79.29,-0.080583,0.005219,-0.074042,-0.99398
79.3,-0.080062,0.005342,-0.074314,-0.994002
79.31,-0.080105,0.005335,-0.074333,-0.993997
79.32,-0.08064,0.00518,-0.07405,-0.993975
79.33,-0.080588,0.005211,-0.074019,-0.993982
79.34,-0.080615,0.005225,-0.073994,-0.993981
79.35,-0.080509,0.005252,-0.073964,-0.993992
79.36,-0.080002,0.005329,-0.074321,-0.994006
79.37,-0.079804,0.005238,-0.074416,-0.994015
79.38,-0.080513,0.005267,-0.073969,-0.993991
79.39,-0.080316,0.005222,-0.074074,-0.994
79.4,-0.080115,0.005279,-0.074365,-0.993994
79.41,-0.080178,0.005357,-0.074314,-0.993992
79.42,-0.080035,0.005307,-0.074446,-0.993994
79.43,-0.080333,0.005393,-0.074356,-0.993976
79.44,-0.080166,0.005382,-0.074343,-0.993991
79.45,-0.080092,0.005388,-0.074342,-0.993997
79.46,-0.080174,0.005409,-0.074333,-0.993991
79.47,-0.080046,0.005313,-0.074453,-0.993993
79.48,-0.080295,0.005418,-0.074391,-0.993977
79.49,-0.080559,0.005325,-0.074012,-0.993984
79.5,-0.08064,0.005306,-0.074067,-0.993973
79.51,-0.080246,0.0053,-0.074393,-0.993981
79.52,-0.080582,0.005305,-0.073991,-0.993984
79.53,-0.080721,0.005296,-0.074074,-0.993966
79.54,-0.080158,0.005433,-0.074329,-0.993992
79.55,-0.080114,0.005426,-0.074321,-0.993996
79.56,-0.080645,0.005297,-0.074034,-0.993976
79.57,-0.080267,0.005355,-0.074353,-0.993982
79.58,-0.080547,0.005286,-0.073979,-0.993988
79.59,-0.080102,0.005392,-0.074313,-0.993998
79.6,-0.080029,0.005307,-0.074451,-0.993994
79.61,-0.080307,0.005325,-0.074375,-0.993977
79.62,-0.08064,0.005203,-0.074022,-0.993977
79.63,-0.080467,0.005325,-0.073946,-0.993996
79.64,-0.080453,0.005253,-0.073952,-0.993997
79.65,-0.080157,0.005293,-0.074365,-0.99399
79.66,-0.080547,0.005287,-0.073978,-0.993988
79.67,-0.080052,0.005334,-0.074336,-0.994001
79.68,-0.079887,0.005296,-0.074396,-0.99401
79.69,-0.079879,0.005301,-0.074384,-0.994011
79.7,-0.080065,0.005409,-0.074266,-0.994004
79.71,-0.0831,0.005381,-0.072391,-0.993894
79.72,-0.090888,0.006379,-0.066928,-0.993589
79.73,-0.100799,0.008157,-0.055659,-0.993315
79.74,-0.105278,0.009407,-0.038564,-0.99365
79.75,-0.098474,0.008427,-0.019103,-0.994921
79.76,-0.085698,0.008192,-0.00083,-0.996287
79.77,-0.067935,0.008023,0.012246,-0.997582
79.78,-0.0467,0.005391,0.017732,-0.998737
79.79,-0.040711,0.005106,0.010729,-0.9991
79.8,-0.044026,0.005238,0.004962,-0.999004
79.81,-0.050862,0.006789,0.002558,-0.998679
79.82,-0.050773,0.006742,0.003059,-0.998683
79.83,-0.049745,0.006203,0.00269,-0.998739
79.84,-0.049185,0.006257,0.002711,-0.998766
79.85,-0.049439,0.006115,0.001034,-0.998758
79.86,-0.048357,0.005672,-0.000208,-0.998814
79.87,-0.046491,0.006141,0.000831,-0.9989
79.88,-0.046778,0.006285,0.001234,-0.998885
79.89,-0.048097,0.00573,-0.000004,-0.998826
79.9,-0.048221,0.005757,-0.000032,-0.99882
79.91,-0.046601,0.006228,0.001074,-0.998894
79.92,-0.046185,0.006094,0.001033,-0.998914
79.93,-0.046523,0.0059,0.001033,-0.998899
79.94,-0.047958,0.006041,0.000788,-0.998831
79.95,-0.046339,0.005881,0.001609,-0.998907
79.96,-0.046387,0.005777,0.00134,-0.998906
79.97,-0.047989,0.00594,0.000664,-0.99883
79.98,-0.047793,0.005891,0.000765,-0.99884
79.99,-0.047823,0.005897,0.000751,-0.998838
80,-0.04777,0.005844,0.000865,-0.998841
80.01,-0.048846,0.00583,0.001351,-0.998788
80.02,-0.053927,0.005972,0.002469,-0.998524
80.03,-0.06337,0.006864,0.003251,-0.997961
80.04,-0.077082,0.007584,-0.00166,-0.996995
80.05,-0.082447,0.007427,-0.005899,-0.99655
80.06,-0.082231,0.007051,-0.00873,-0.99655
80.07,-0.080395,0.007153,-0.008429,-0.996702
80.08,-0.076734,0.006952,-0.008541,-0.996991
80.09,-0.073088,0.006546,-0.009786,-0.997256
80.1,-0.071972,0.00628,-0.010825,-0.997328
80.11,-0.073702,0.006729,-0.010645,-0.997201
80.12,-0.074836,0.007019,-0.009719,-0.997124
80.13,-0.075787,0.007017,-0.009084,-0.997058
80.14,-0.076168,0.006985,-0.009308,-0.997027
80.15,-0.07616,0.006988,-0.009339,-0.997028
80.16,-0.075976,0.006933,-0.009115,-0.997044
80.17,-0.076218,0.007056,-0.009108,-0.997025
80.18,-0.076109,0.006965,-0.00937,-0.997031
80.19,-0.076104,0.006936,-0.00925,-0.997033
80.2,-0.076171,0.006942,-0.009212,-0.997028
80.21,-0.076281,0.007013,-0.009249,-0.997019
80.22,-0.076254,0.006993,-0.009262,-0.997021
80.23,-0.076267,0.006917,-0.009173,-0.997021
80.24,-0.076613,0.007021,-0.009131,-0.996994
80.25,-0.076677,0.006985,-0.009134,-0.99699
80.26,-0.076887,0.006999,-0.009154,-0.996973
80.27,-0.076747,0.007005,-0.00907,-0.996985
80.28,-0.076821,0.007084,-0.009156,-0.996978
80.29,-0.076854,0.007021,-0.009181,-0.996975
80.3,-0.076839,0.007041,-0.009182,-0.996976
80.31,-0.076985,0.007049,-0.009217,-0.996965
80.32,-0.076897,0.007032,-0.009186,-0.996972
80.33,-0.076819,0.007029,-0.009156,-0.996978
80.34,-0.077235,0.006877,-0.009321,-0.996946
80.35,-0.076915,0.007017,-0.009169,-0.996971
80.36,-0.076823,0.007023,-0.009166,-0.996978
80.37,-0.076619,0.007008,-0.009065,-0.996995
80.38,-0.076682,0.006962,-0.009042,-0.99699
80.39,-0.076698,0.006996,-0.009079,-0.996989
80.4,-0.076632,0.007021,-0.009062,-0.996993
80.41,-0.076695,0.006957,-0.008998,-0.99699
80.42,-0.076537,0.006946,-0.00907,-0.997001
80.43,-0.076567,0.00695,-0.009007,-0.997
80.44,-0.076483,0.006992,-0.009043,-0.997005
80.45,-0.07644,0.006945,-0.009083,-0.997009
80.46,-0.076656,0.006975,-0.009101,-0.996992
80.47,-0.07666,0.006969,-0.009086,-0.996992
80.48,-0.076687,0.006923,-0.009032,-0.99699
80.49,-0.076632,0.006973,-0.00908,-0.996994
80.5,-0.076763,0.006971,-0.009088,-0.996984
80.51,-0.077086,0.006887,-0.009021,-0.99696
80.52,-0.07775,0.006866,-0.008823,-0.99691
80.53,-0.078626,0.007014,-0.008576,-0.996843
80.54,-0.07922,0.007109,-0.008546,-0.996795
80.55,-0.079066,0.007076,-0.008594,-0.996807
80.56,-0.079016,0.007048,-0.008559,-0.996812
80.57,-0.078981,0.007073,-0.008416,-0.996816
80.58,-0.078953,0.007056,-0.008557,-0.996817
80.59,-0.079195,0.006992,-0.008697,-0.996797
80.6,-0.079191,0.007116,-0.008555,-0.996797
80.61,-0.07906,0.007077,-0.008588,-0.996808
80.62,-0.079481,0.006961,-0.0088,-0.996773
80.63,-0.079193,0.007112,-0.008523,-0.996798
80.64,-0.079117,0.007016,-0.008577,-0.996804
80.65,-0.079146,0.007103,-0.008563,-0.996801
80.66,-0.079131,0.007152,-0.0085,-0.996802
80.67,-0.078908,0.00708,-0.008439,-0.996821
80.68,-0.079112,0.007078,-0.008527,-0.996804
80.69,-0.079129,0.007067,-0.008496,-0.996803
80.7,-0.079114,0.007022,-0.008579,-0.996804
80.71,-0.078944,0.007053,-0.008451,-0.996818
80.72,-0.078882,0.007036,-0.008392,-0.996824
80.73,-0.078775,0.007045,-0.008438,-0.996832
80.74,-0.078785,0.007081,-0.008417,-0.996831
80.75,-0.078829,0.007087,-0.00845,-0.996827
80.76,-0.078884,0.007099,-0.00849,-0.996822
80.77,-0.078836,0.007085,-0.008424,-0.996827
80.78,-0.078908,0.007091,-0.008451,-0.996821
80.79,-0.079056,0.007109,-0.008548,-0.996808
80.8,-0.079133,0.007132,-0.008515,-0.996802
80.81,-0.079158,0.007145,-0.00858,-0.9968
80.82,-0.079176,0.007122,-0.00859,-0.996798
80.83,-0.079213,0.007154,-0.008565,-0.996795
80.84,-0.079463,0.006993,-0.008733,-0.996775
80.85,-0.079101,0.007142,-0.008573,-0.996804
80.86,-0.079119,0.007149,-0.008583,-0.996803
80.87,-0.07908,0.007112,-0.008576,-0.996806
80.88,-0.079117,0.007096,-0.008606,-0.996803
80.89,-0.079175,0.007152,-0.008613,-0.996798
80.9,-0.079126,0.007148,-0.00856,-0.996802
80.91,-0.07906,0.007119,-0.008546,-0.996808
80.92,-0.078913,0.007057,-0.008443,-0.996821
80.93,-0.078867,0.007051,-0.008449,-0.996824
80.94,-0.078905,0.007071,-0.008476,-0.996821
80.95,-0.078859,0.00703,-0.008458,-0.996825
80.96,-0.078942,0.007039,-0.008494,-0.996818
80.97,-0.07916,0.00709,-0.008575,-0.9968
80.98,-0.079471,0.006949,-0.008723,-0.996775
80.99,-0.078917,0.007076,-0.008449,-0.99682
81,-0.079103,0.007109,-0.008571,-0.996804
81.01,-0.079086,0.007116,-0.008536,-0.996806
81.02,-0.079089,0.00711,-0.008547,-0.996806
81.03,-0.079076,0.007092,-0.008515,-0.996807
81.04,-0.079116,0.007107,-0.008521,-0.996804
81.05,-0.079111,0.007107,-0.008542,-0.996804
81.06,-0.079127,0.007087,-0.008526,-0.996803
81.07,-0.079134,0.007091,-0.008534,-0.996802
81.08,-0.079132,0.0071,-0.008534,-0.996802
81.09,-0.079047,0.007095,-0.008534,-0.996809
81.1,-0.079089,0.007084,-0.008547,-0.996806
81.11,-0.079015,0.007028,-0.008517,-0.996812
81.12,-0.078851,0.006971,-0.008417,-0.996826
81.13,-0.078868,0.007013,-0.008466,-0.996825
81.14,-0.078783,0.006987,-0.008435,-0.996832
81.15,-0.078863,0.007009,-0.008454,-0.996825
81.16,-0.079073,0.007129,-0.008557,-0.996807
81.17,-0.078883,0.007033,-0.008433,-0.996823
81.18,-0.078881,0.007052,-0.008416,-0.996824
81.19,-0.079037,0.007135,-0.008544,-0.99681
81.2,-0.079108,0.007175,-0.00856,-0.996804
81.21,-0.079137,0.00713,-0.008547,-0.996802
81.22,-0.079109,0.007076,-0.008569,-0.996804
81.23,-0.079081,0.007089,-0.008534,-0.996807
81.24,-0.07914,0.007112,-0.008545,-0.996802
81.25,-0.081033,0.007039,-0.009211,-0.996644
81.26,-0.088274,0.007485,-0.014086,-0.995969
81.27,-0.101269,0.007913,-0.022136,-0.994581
81.28,-0.112217,0.009766,-0.030935,-0.993154
81.29,-0.117828,0.009604,-0.038892,-0.992226
81.3,-0.117653,0.010047,-0.042178,-0.992108
81.31,-0.116937,0.009833,-0.041102,-0.99224
81.32,-0.117179,0.00999,-0.039836,-0.992261
81.33,-0.117026,0.009855,-0.040361,-0.99226
81.34,-0.117031,0.009753,-0.041176,-0.992226
81.35,-0.117336,0.009938,-0.040829,-0.992203
81.36,-0.117128,0.009941,-0.040483,-0.992242
81.37,-0.117125,0.009816,-0.040739,-0.992233
81.38,-0.117261,0.009717,-0.040801,-0.992215
81.39,-0.116965,0.009658,-0.040688,-0.992255
81.4,-0.116949,0.009834,-0.040723,-0.992254
81.41,-0.11726,0.009893,-0.040732,-0.992216
81.42,-0.117106,0.009793,-0.040824,-0.992232
81.43,-0.116926,0.009677,-0.040654,-0.992261
81.44,-0.117246,0.00982,-0.040611,-0.992224
81.45,-0.116821,0.009385,-0.041003,-0.992262
81.46,-0.117084,0.009802,-0.040796,-0.992235
81.47,-0.11707,0.009833,-0.040589,-0.992245
81.48,-0.116994,0.00976,-0.040718,-0.99225
81.49,-0.116797,0.009362,-0.040978,-0.992266
81.5,-0.117199,0.009742,-0.040672,-0.992227
81.51,-0.117011,0.009761,-0.040734,-0.992247
81.52,-0.116653,0.009382,-0.040926,-0.992285
81.53,-0.117057,0.009806,-0.040673,-0.992244
81.54,-0.116621,0.009343,-0.040914,-0.992289
81.55,-0.116701,0.009369,-0.040924,-0.992279
81.56,-0.11719,0.009833,-0.040719,-0.992226
81.57,-0.117096,0.009889,-0.040744,-0.992235
81.58,-0.117315,0.009827,-0.040626,-0.992215
81.59,-0.11716,0.009816,-0.040724,-0.992229
81.6,-0.117145,0.009835,-0.040778,-0.992229
81.61,-0.116721,0.009459,-0.040909,-0.992277
81.62,-0.11713,0.009886,-0.04074,-0.992231
81.63,-0.117232,0.009945,-0.040732,-0.992219
81.64,-0.117141,0.009842,-0.040731,-0.992231
81.65,-0.117104,0.009795,-0.040739,-0.992235
81.66,-0.117204,0.0099,-0.040727,-0.992223
81.67,-0.117102,0.009831,-0.04072,-0.992236
81.68,-0.117117,0.009831,-0.040734,-0.992234
81.69,-0.117255,0.009933,-0.040712,-0.992217
81.7,-0.117253,0.009887,-0.040655,-0.99222
81.71,-0.117025,0.009786,-0.04073,-0.992245
81.72,-0.117062,0.009856,-0.040724,-0.99224
81.73,-0.117173,0.009905,-0.040648,-0.99223
81.74,-0.116968,0.009783,-0.040731,-0.992252
81.75,-0.117114,0.009832,-0.040687,-0.992236
81.76,-0.117176,0.00986,-0.040699,-0.992228
81.77,-0.117134,0.009853,-0.040706,-0.992233
81.78,-0.116695,0.009335,-0.040912,-0.992281
81.79,-0.117164,0.009851,-0.040637,-0.992232
81.8,-0.117066,0.00979,-0.040728,-0.99224
81.81,-0.116699,0.009376,-0.040913,-0.99228
81.82,-0.117148,0.009861,-0.040666,-0.992233
81.83,-0.116683,0.009365,-0.040932,-0.992281
81.84,-0.116649,0.009328,-0.040912,-0.992286
81.85,-0.116612,0.009358,-0.040903,-0.992291
81.86,-0.116681,0.00938,-0.040914,-0.992282
81.87,-0.117071,0.00976,-0.040735,-0.99224
81.88,-0.116653,0.009342,-0.040923,-0.992285
81.89,-0.116662,0.009378,-0.040912,-0.992284
81.9,-0.116601,0.00938,-0.040887,-0.992293
81.91,-0.116705,0.009373,-0.040879,-0.992281
81.92,-0.117104,0.009798,-0.040711,-0.992236
81.93,-0.117077,0.009752,-0.040706,-0.99224
81.94,-0.116742,0.009394,-0.040868,-0.992277
81.95,-0.117101,0.00977,-0.040685,-0.992238
81.96,-0.117142,0.009812,-0.04069,-0.992233
81.97,-0.117079,0.009815,-0.040713,-0.992239
81.98,-0.117132,0.009875,-0.040664,-0.992234
81.99,-0.116702,0.009271,-0.040828,-0.992284
82,-0.11708,0.009725,-0.040716,-0.99224
82.01,-0.117042,0.009778,-0.0407,-0.992244
82.02,-0.117027,0.00978,-0.040715,-0.992246
82.03,-0.117183,0.009814,-0.040673,-0.992229
82.04,-0.117208,0.009789,-0.040683,-0.992226
82.05,-0.117188,0.009763,-0.040739,-0.992226
82.06,-0.117206,0.009834,-0.040678,-0.992225
82.07,-0.117253,0.009853,-0.040689,-0.992219
82.08,-0.1171,0.009802,-0.04071,-0.992237
82.09,-0.117219,0.009814,-0.040696,-0.992223
82.1,-0.117102,0.009775,-0.04074,-0.992236
82.11,-0.117185,0.009871,-0.040688,-0.992227
82.12,-0.11706,0.009834,-0.040719,-0.992241
82.13,-0.117017,0.009828,-0.0407,-0.992247
82.14,-0.117012,0.009751,-0.040716,-0.992248
82.15,-0.11707,0.009728,-0.040702,-0.992242
82.16,-0.117099,0.009759,-0.040703,-0.992238
82.17,-0.116987,0.009787,-0.040693,-0.992251
82.18,-0.117028,0.009761,-0.040703,-0.992246
82.19,-0.117067,0.009789,-0.04073,-0.99224
82.2,-0.117061,0.009763,-0.04074,-0.992241
82.21,-0.116678,0.009363,-0.040929,-0.992282
82.22,-0.117041,0.009809,-0.040733,-0.992243
82.23,-0.117132,0.009819,-0.040731,-0.992232
82.24,-0.116744,0.009396,-0.04092,-0.992274
82.25,-0.117021,0.009833,-0.040762,-0.992244
82.26,-0.117057,0.009799,-0.040732,-0.992241
82.27,-0.116565,0.00951,-0.040882,-0.992296
82.28,-0.113113,0.009832,-0.046361,-0.992451
82.29,-0.108178,0.008887,-0.061745,-0.992172
82.3,-0.098294,0.006923,-0.081295,-0.991807
82.31,-0.082934,0.00507,-0.091828,-0.992302
82.32,-0.067231,0.002382,-0.089234,-0.993736
82.33,-0.055092,0.001378,-0.076843,-0.995519
82.34,-0.049514,0.001633,-0.061813,-0.996858
82.35,-0.047733,0.002757,-0.048061,-0.997699
82.36,-0.046603,0.003223,-0.038136,-0.99818
82.37,-0.046055,0.003274,-0.03345,-0.998373
82.38,-0.04585,0.003111,-0.03588,-0.998299
82.39,-0.04728,0.003021,-0.041067,-0.998033
82.4,-0.047658,0.00297,-0.046192,-0.997791
82.41,-0.047807,0.0025,-0.04896,-0.997653
82.42,-0.047914,0.002349,-0.050218,-0.997586
82.43,-0.048285,0.002573,-0.049512,-0.997602
82.44,-0.047849,0.002832,-0.047791,-0.997707
82.45,-0.047571,0.002862,-0.046493,-0.997781
82.46,-0.047947,0.003081,-0.046107,-0.99778
82.47,-0.047495,0.003139,-0.046634,-0.997777
82.48,-0.047269,0.003042,-0.046635,-0.997788
82.49,-0.047858,0.003037,-0.046032,-0.997788
82.5,-0.047921,0.00298,-0.046148,-0.99778
82.51,-0.047416,0.003006,-0.046657,-0.997781
82.52,-0.047491,0.003094,-0.04647,-0.997785
82.53,-0.047333,0.003096,-0.046458,-0.997793
82.54,-0.047269,0.003066,-0.046535,-0.997793
82.55,-0.047364,0.003116,-0.046503,-0.99779
82.56,-0.047865,0.003022,-0.046124,-0.997784
82.57,-0.047295,0.003104,-0.04652,-0.997792
82.58,-0.047307,0.003128,-0.046484,-0.997793
82.59,-0.047266,0.003119,-0.04647,-0.997796
82.6,-0.047277,0.003053,-0.046474,-0.997795
82.61,-0.047439,0.003136,-0.046458,-0.997788
82.62,-0.047917,0.002998,-0.046159,-0.99778
82.63,-0.047329,0.003057,-0.046564,-0.997789
82.64,-0.047348,0.003103,-0.046476,-0.997792
82.65,-0.047309,0.003058,-0.046492,-0.997793
82.66,-0.047362,0.003122,-0.046518,-0.997789
