Time,X,Y,Z,W
5.42,0.015888,0.003551,-0.057671,-0.998203
5.43,0.015869,0.003654,-0.05765,-0.998204
5.44,0.015902,0.003585,-0.057658,-0.998203
5.45,0.01583,0.003569,-0.057669,-0.998204
5.46,0.015803,0.00356,-0.05767,-0.998204
5.47,0.015815,0.003534,-0.057666,-0.998204
5.48,0.01588,0.003584,-0.057639,-0.998205
5.49,0.015888,0.003585,-0.057626,-0.998205
5.5,0.01581,0.003614,-0.057668,-0.998204
5.51,0.015753,0.003576,-0.057681,-0.998204
5.52,0.015789,0.003542,-0.057685,-0.998204
5.53,0.015808,0.003582,-0.057683,-0.998203
5.54,0.015786,0.003595,-0.05765,-0.998206
5.55,0.015815,0.00359,-0.057646,-0.998205
5.56,0.015801,0.003575,-0.057646,-0.998206
5.57,0.015831,0.003578,-0.057697,-0.998202
5.58,0.015796,0.003567,-0.057691,-0.998203
5.59,0.015873,0.003571,-0.057682,-0.998202
5.6,0.015879,0.003607,-0.057636,-0.998205
5.61,0.015873,0.003625,-0.057652,-0.998204
5.62,0.015894,0.003602,-0.057643,-0.998204
5.63,0.015846,0.003655,-0.057676,-0.998203
5.64,0.01591,0.003602,-0.057658,-0.998203
5.65,0.015879,0.00372,-0.057653,-0.998203
5.66,0.015829,0.003645,-0.057619,-0.998206
5.67,0.015799,0.003636,-0.057644,-0.998206
5.68,0.015791,0.003606,-0.057652,-0.998205
5.69,0.015821,0.003584,-0.05764,-0.998206
5.7,0.015794,0.003559,-0.057627,-0.998207
5.71,0.015794,0.003599,-0.05766,-0.998205
5.72,0.015847,0.00365,-0.057637,-0.998205
5.73,0.015825,0.003563,-0.057649,-0.998205
5.74,0.01584,0.003529,-0.05767,-0.998204
5.75,0.015859,0.003566,-0.057677,-0.998203
5.76,0.01591,0.003598,-0.057664,-0.998203
5.77,0.015856,0.003593,-0.057635,-0.998205
5.78,0.015902,0.003535,-0.057667,-0.998203
5.79,0.015832,0.003555,-0.057705,-0.998202
5.8,0.015924,0.003542,-0.057695,-0.998201
5.81,0.015902,0.003565,-0.057675,-0.998202
5.82,0.015894,0.003575,-0.057658,-0.998204
5.83,0.015887,0.003585,-0.057654,-0.998204
5.84,0.015897,0.003562,-0.05768,-0.998202
5.85,0.015899,0.003581,-0.057699,-0.998201
5.86,0.015833,0.003589,-0.057636,-0.998206
5.87,0.015845,0.003605,-0.057629,-0.998206
5.88,0.015869,0.003703,-0.057623,-0.998205
5.89,0.015908,0.00361,-0.057628,-0.998205
5.9,0.015736,0.00361,-0.057617,-0.998208
5.91,0.015795,0.003597,-0.057654,-0.998205
5.92,0.015838,0.003618,-0.057653,-0.998205
5.93,0.015802,0.003597,-0.057605,-0.998208
5.94,0.015795,0.003635,-0.057634,-0.998206
5.95,0.015789,0.003601,-0.057647,-0.998206
5.96,0.015806,0.003589,-0.057656,-0.998205
5.97,0.015827,0.003597,-0.057666,-0.998204
5.98,0.015833,0.003554,-0.057692,-0.998203
5.99,0.015798,0.003548,-0.05768,-0.998204
6,0.015885,0.003625,-0.057702,-0.998201
6.01,0.015953,0.003586,-0.057698,-0.9982
6.02,0.015939,0.003554,-0.05771,-0.9982
6.03,0.015838,0.00353,-0.057682,-0.998203
6.04,0.015898,0.003621,-0.057719,-0.9982
6.05,0.015918,0.003551,-0.057708,-0.9982
6.06,0.015883,0.003618,-0.057684,-0.998202
6.07,0.015896,0.003589,-0.057694,-0.998201
6.08,0.015852,0.003567,-0.057672,-0.998203
6.09,0.015888,0.003592,-0.057645,-0.998204
6.1,0.015884,0.003623,-0.057656,-0.998204
6.11,0.015902,0.003627,-0.057661,-0.998203
6.12,0.015898,0.003724,-0.057644,-0.998204
6.13,0.016015,0.003694,-0.057739,-0.998196
6.14,0.015847,0.003699,-0.057625,-0.998206
6.15,0.016437,0.00335,-0.057975,-0.998177
6.16,0.01587,0.003716,-0.057645,-0.998204
6.17,0.015887,0.003703,-0.057633,-0.998205
6.18,0.016392,0.003317,-0.057974,-0.998178
6.19,0.016409,0.003296,-0.057967,-0.998178
6.2,0.015861,0.003621,-0.057654,-0.998204
6.21,0.015941,0.003616,-0.057676,-0.998202
6.22,0.015957,0.003574,-0.057677,-0.998201
6.23,0.015828,0.003559,-0.057689,-0.998203
6.24,0.015855,0.003538,-0.057686,-0.998203
6.25,0.015875,0.003578,-0.057687,-0.998202
6.26,0.015898,0.003567,-0.057693,-0.998201
6.27,0.015895,0.00357,-0.057662,-0.998203
6.28,0.015805,0.003546,-0.057661,-0.998205
6.29,0.015723,0.003578,-0.057662,-0.998206
6.3,0.015851,0.003578,-0.057661,-0.998204
6.31,0.015767,0.003606,-0.057628,-0.998207
6.32,0.015741,0.003567,-0.05765,-0.998206
6.33,0.015683,0.003574,-0.05763,-0.998208
6.34,0.015671,0.003596,-0.057661,-0.998207
6.35,0.015721,0.003593,-0.057635,-0.998208
6.36,0.015756,0.003572,-0.057666,-0.998205
6.37,0.015734,0.003552,-0.057634,-0.998208
6.38,0.015798,0.003594,-0.057643,-0.998206
6.39,0.015811,0.003613,-0.057657,-0.998205
6.4,0.01586,0.003596,-0.057652,-0.998204
6.41,0.015883,0.003577,-0.057669,-0.998203
6.42,0.015877,0.00369,-0.057661,-0.998203
6.43,0.016516,0.00329,-0.057999,-0.998175
6.44,0.016507,0.003296,-0.058006,-0.998174
6.45,0.016495,0.003214,-0.058017,-0.998174
6.46,0.016549,0.003217,-0.058011,-0.998174
6.47,0.016592,0.003193,-0.05797,-0.998175
6.48,0.016512,0.003291,-0.058001,-0.998175
6.49,0.016522,0.003313,-0.057998,-0.998174
6.5,0.016452,0.003336,-0.058,-0.998175
6.51,0.015893,0.003707,-0.057644,-0.998204
6.52,0.015821,0.003583,-0.057635,-0.998206
6.53,0.015764,0.003579,-0.057642,-0.998206
6.54,0.015778,0.003679,-0.057619,-0.998207
6.55,0.015779,0.00374,-0.057606,-0.998208
6.56,0.015784,0.003632,-0.057621,-0.998207
6.57,0.015779,0.003661,-0.057655,-0.998205
6.58,0.015744,0.003585,-0.057628,-0.998208
6.59,0.015729,0.003586,-0.057656,-0.998206
6.6,0.015761,0.003585,-0.057641,-0.998207
6.61,0.015764,0.00359,-0.057658,-0.998206
6.62,0.015837,0.003562,-0.057714,-0.998201
6.63,0.01579,0.003517,-0.057703,-0.998203
6.64,0.015836,0.003533,-0.057712,-0.998201
6.65,0.015869,0.00354,-0.057701,-0.998202
6.66,0.0159,0.003557,-0.057692,-0.998201
6.67,0.015977,0.003562,-0.057711,-0.998199
6.68,0.015946,0.003532,-0.057713,-0.9982
6.69,0.015917,0.003552,-0.057692,-0.998201
6.7,0.01592,0.003589,-0.057685,-0.998201
6.71,0.015861,0.003572,-0.057673,-0.998203
6.72,0.015854,0.003569,-0.057655,-0.998204
6.73,0.015833,0.003599,-0.05766,-0.998204
6.74,0.015823,0.003621,-0.057651,-0.998205
6.75,0.016066,0.004038,-0.057769,-0.998192
6.76,0.015771,0.003653,-0.057626,-0.998207
6.77,0.015792,0.00365,-0.057622,-0.998207
6.78,0.01575,0.003646,-0.057627,-0.998207
6.79,0.015802,0.003582,-0.057636,-0.998206
6.8,0.015767,0.003607,-0.057617,-0.998208
6.81,0.015708,0.003729,-0.057622,-0.998208
6.82,0.015809,0.003719,-0.057644,-0.998205
6.83,0.015851,0.003691,-0.057668,-0.998203
6.84,0.015847,0.003622,-0.057652,-0.998204
6.85,0.015918,0.003587,-0.057689,-0.998201
6.86,0.016468,0.003219,-0.058017,-0.998175
6.87,0.015927,0.003573,-0.05769,-0.998201
6.88,0.015978,0.00356,-0.057718,-0.998199
6.89,0.01597,0.003551,-0.057726,-0.998198
6.9,0.01597,0.003576,-0.057694,-0.9982
6.91,0.015854,0.003566,-0.057687,-0.998203
6.92,0.015887,0.003559,-0.05769,-0.998202
6.93,0.015902,0.003571,-0.057673,-0.998203
6.94,0.015837,0.003584,-0.057663,-0.998204
6.95,0.015868,0.003602,-0.057646,-0.998204
6.96,0.015809,0.003638,-0.057642,-0.998206
6.97,0.015774,0.003628,-0.057639,-0.998206
6.98,0.015794,0.003622,-0.057623,-0.998207
6.99,0.015821,0.003623,-0.057642,-0.998205
7,0.015794,0.003638,-0.05762,-0.998207
7.01,0.015768,0.003627,-0.057619,-0.998208
7.02,0.015855,0.00363,-0.057637,-0.998205
7.03,0.015861,0.003628,-0.057663,-0.998204
7.04,0.015829,0.003615,-0.057651,-0.998205
7.05,0.015881,0.003571,-0.05763,-0.998205
7.06,0.015897,0.003557,-0.05767,-0.998203
7.07,0.015905,0.003585,-0.057701,-0.998201
7.08,0.015927,0.003572,-0.057673,-0.998202
7.09,0.016517,0.003176,-0.058023,-0.998174
7.1,0.015987,0.003548,-0.057707,-0.998199
7.11,0.015932,0.003558,-0.0577,-0.998201
7.12,0.015938,0.003522,-0.057715,-0.9982
7.13,0.015915,0.003539,-0.057709,-0.9982
7.14,0.015875,0.003544,-0.057687,-0.998202
7.15,0.015809,0.003585,-0.057667,-0.998204
7.16,0.015763,0.003552,-0.057679,-0.998204
7.17,0.015771,0.003568,-0.057674,-0.998205
7.18,0.015749,0.003582,-0.057648,-0.998206
7.19,0.015699,0.003546,-0.057622,-0.998209
7.2,0.015741,0.003597,-0.057642,-0.998207
7.21,0.015777,0.003724,-0.057629,-0.998207
7.22,0.015821,0.003699,-0.057642,-0.998205
7.23,0.015902,0.003628,-0.057624,-0.998205
7.24,0.015789,0.003596,-0.057644,-0.998206
7.25,0.015816,0.003555,-0.057632,-0.998206
7.26,0.015888,0.003567,-0.057655,-0.998204
7.27,0.016533,0.003175,-0.057998,-0.998175
7.28,0.016525,0.003254,-0.057996,-0.998175
7.29,0.016541,0.003252,-0.057999,-0.998174
7.3,0.016565,0.003265,-0.058008,-0.998173
7.31,0.016574,0.00317,-0.058024,-0.998173
7.32,0.016621,0.003255,-0.058062,-0.998169
7.33,0.016588,0.00317,-0.05805,-0.998171
7.34,0.016509,0.003291,-0.058019,-0.998174
7.35,0.016425,0.00321,-0.05801,-0.998176
7.36,0.01585,0.00353,-0.057676,-0.998203
7.37,0.015808,0.003558,-0.05768,-0.998204
7.38,0.01574,0.003554,-0.057662,-0.998206
7.39,0.015744,0.003544,-0.05764,-0.998207
7.4,0.015732,0.00355,-0.057641,-0.998207
7.41,0.015645,0.003607,-0.057625,-0.998209
7.42,0.015708,0.003594,-0.057624,-0.998208
7.43,0.015707,0.003542,-0.057656,-0.998207
7.44,0.01566,0.003579,-0.05766,-0.998207
7.45,0.015717,0.003577,-0.05765,-0.998207
7.46,0.015847,0.003547,-0.057652,-0.998205
7.47,0.015845,0.003582,-0.057654,-0.998205
7.48,0.01614,0.003844,-0.057829,-0.998189
7.49,0.01593,0.003505,-0.05768,-0.998202
7.5,0.015917,0.003485,-0.057686,-0.998202
7.51,0.015951,0.003538,-0.057679,-0.998201
7.52,0.015995,0.003524,-0.057675,-0.998201
7.53,0.016537,0.003223,-0.058014,-0.998174
7.54,0.01592,0.003554,-0.057684,-0.998202
7.55,0.016529,0.003177,-0.058009,-0.998174
7.56,0.016528,0.003265,-0.057993,-0.998175
7.57,0.015897,0.003559,-0.057651,-0.998204
7.58,0.015912,0.003601,-0.057628,-0.998205
7.59,0.016524,0.003259,-0.057987,-0.998175
7.6,0.015791,0.003678,-0.05763,-0.998206
7.61,0.01584,0.003623,-0.057613,-0.998207
7.62,0.015798,0.003592,-0.057598,-0.998208
7.63,0.015775,0.003698,-0.057618,-0.998207
7.64,0.015692,0.003591,-0.057612,-0.998209
7.65,0.01575,0.003552,-0.057623,-0.998208
7.66,0.015791,0.003565,-0.057603,-0.998208
7.67,0.015754,0.003576,-0.057635,-0.998207
7.68,0.015799,0.003536,-0.057659,-0.998205
7.69,0.015859,0.003521,-0.05769,-0.998202
7.7,0.015882,0.003561,-0.057671,-0.998203
7.71,0.015947,0.003599,-0.057691,-0.998201
7.72,0.015963,0.003557,-0.057706,-0.9982
7.73,0.015935,0.003509,-0.05771,-0.9982
7.74,0.01587,0.003532,-0.057704,-0.998201
7.75,0.015944,0.003508,-0.057722,-0.998199
7.76,0.015912,0.003528,-0.057699,-0.998201
7.77,0.015851,0.003547,-0.0577,-0.998202
7.78,0.015841,0.003524,-0.057685,-0.998203
7.79,0.015776,0.003527,-0.057686,-0.998204
7.8,0.015866,0.003583,-0.057643,-0.998205
7.81,0.015795,0.003607,-0.057615,-0.998207
7.82,0.015763,0.00369,-0.057621,-0.998207
7.83,0.015787,0.003618,-0.057616,-0.998207
7.84,0.015758,0.003606,-0.057626,-0.998207
7.85,0.015761,0.003561,-0.057635,-0.998207
7.86,0.01571,0.003597,-0.057635,-0.998208
7.87,0.015774,0.003589,-0.057614,-0.998208
7.88,0.015826,0.003659,-0.057632,-0.998206
7.89,0.015866,0.003582,-0.057639,-0.998205
7.9,0.015894,0.003577,-0.057661,-0.998203
7.91,0.015919,0.003507,-0.057704,-0.998201
7.92,0.016546,0.00316,-0.058033,-0.998173
7.93,0.016522,0.003243,-0.058023,-0.998173
7.94,0.01658,0.003175,-0.058025,-0.998172
7.95,0.016647,0.003167,-0.058028,-0.998171
7.96,0.016606,0.003155,-0.058028,-0.998172
7.97,0.016506,0.003122,-0.058054,-0.998172
7.98,0.015968,0.003532,-0.057706,-0.9982
7.99,0.015891,0.003567,-0.05768,-0.998202
8,0.015881,0.003557,-0.057675,-0.998203
8.01,0.015824,0.003549,-0.057663,-0.998204
8.02,0.015798,0.003529,-0.057662,-0.998205
8.03,0.015832,0.00353,-0.057673,-0.998204
8.04,0.015776,0.003586,-0.057634,-0.998207
8.05,0.015702,0.003633,-0.057647,-0.998207
8.06,0.015965,0.003574,-0.057765,-0.998196
8.07,0.015659,0.003551,-0.057665,-0.998207
8.08,0.015709,0.003554,-0.057656,-0.998207
8.09,0.015754,0.003556,-0.057609,-0.998209
8.1,0.015715,0.003604,-0.057638,-0.998207
8.11,0.015739,0.003542,-0.057653,-0.998206
8.12,0.015791,0.003517,-0.05769,-0.998204
8.13,0.015886,0.003522,-0.05767,-0.998203
8.14,0.015953,0.003552,-0.057663,-0.998202
8.15,0.015935,0.003564,-0.057652,-0.998203
8.16,0.016503,0.003186,-0.058018,-0.998174
8.17,0.015953,0.003548,-0.057707,-0.9982
8.18,0.015987,0.00355,-0.057697,-0.9982
8.19,0.01591,0.003543,-0.057683,-0.998202
8.2,0.015873,0.00356,-0.057659,-0.998204
8.21,0.015862,0.003593,-0.057632,-0.998205
8.22,0.015808,0.003583,-0.057648,-0.998205
8.23,0.015824,0.003531,-0.057667,-0.998204
8.24,0.015751,0.003553,-0.057652,-0.998206
8.25,0.015702,0.003594,-0.057646,-0.998207
8.26,0.015745,0.003597,-0.05762,-0.998208
8.27,0.015775,0.003738,-0.057636,-0.998206
8.28,0.015763,0.003625,-0.057622,-0.998207
8.29,0.015776,0.003601,-0.05765,-0.998206
8.3,0.015824,0.003558,-0.057648,-0.998205
8.31,0.01586,0.003573,-0.057638,-0.998205
8.32,0.015866,0.003576,-0.057663,-0.998204
8.33,0.015896,0.003656,-0.057683,-0.998202
8.34,0.016624,0.003185,-0.057957,-0.998176
8.35,0.015969,0.003545,-0.057704,-0.9982
8.36,0.016541,0.003207,-0.058038,-0.998172
8.37,0.016608,0.003227,-0.05805,-0.99817
8.38,0.015955,0.00362,-0.057675,-0.998201
8.39,0.015967,0.003541,-0.057672,-0.998202
8.4,0.016523,0.003172,-0.05802,-0.998174
8.41,0.015923,0.003544,-0.057682,-0.998202
8.42,0.016131,0.003923,-0.057814,-0.998189
8.43,0.01587,0.003669,-0.057652,-0.998204
8.44,0.015767,0.003636,-0.057673,-0.998204
8.45,0.015764,0.003563,-0.05766,-0.998206
8.46,0.015783,0.003609,-0.057648,-0.998206
8.47,0.01572,0.003633,-0.057644,-0.998207
8.48,0.015671,0.003659,-0.057616,-0.998209
8.49,0.015696,0.003621,-0.057634,-0.998208
8.5,0.015691,0.003599,-0.05764,-0.998208
8.51,0.015723,0.003576,-0.057654,-0.998206
8.52,0.015789,0.00362,-0.057664,-0.998205
8.53,0.015855,0.003609,-0.057647,-0.998205
8.54,0.015841,0.003631,-0.057687,-0.998202
8.55,0.015951,0.003556,-0.0577,-0.9982
8.56,0.015956,0.003529,-0.057728,-0.998199
8.57,0.01592,0.003506,-0.057745,-0.998198
8.58,0.015956,0.003486,-0.057734,-0.998199
8.59,0.016518,0.003129,-0.058038,-0.998173
8.6,0.015938,0.003484,-0.057721,-0.998199
8.61,0.015957,0.003501,-0.057713,-0.9982
8.62,0.015878,0.003474,-0.057696,-0.998202
8.63,0.015892,0.003515,-0.057698,-0.998201
8.64,0.016516,0.003185,-0.05795,-0.998178
8.65,0.016436,0.003304,-0.058028,-0.998174
8.66,0.015852,0.003607,-0.057664,-0.998204
8.67,0.015853,0.003662,-0.057666,-0.998203
8.68,0.015772,0.003576,-0.05764,-0.998206
8.69,0.015687,0.003701,-0.057621,-0.998208
8.7,0.015826,0.003687,-0.05762,-0.998206
8.71,0.015824,0.003677,-0.057617,-0.998207
8.72,0.015766,0.003682,-0.057632,-0.998207
8.73,0.015755,0.003578,-0.05763,-0.998207
8.74,0.015819,0.003573,-0.057658,-0.998205
8.75,0.015897,0.003581,-0.05767,-0.998203
8.76,0.01591,0.00358,-0.057699,-0.998201
8.77,0.016431,0.003201,-0.05799,-0.998177
8.78,0.015894,0.00354,-0.057699,-0.998201
8.79,0.015914,0.003552,-0.057696,-0.998201
8.8,0.01599,0.003524,-0.057703,-0.9982
8.81,0.016019,0.003549,-0.057682,-0.9982
8.82,0.015952,0.003545,-0.057691,-0.998201
8.83,0.015911,0.003523,-0.057691,-0.998201
8.84,0.015851,0.00352,-0.057688,-0.998203
8.85,0.01579,0.003541,-0.05771,-0.998202
8.86,0.01582,0.003536,-0.057676,-0.998204
8.87,0.015806,0.003585,-0.057663,-0.998205
8.88,0.01569,0.003559,-0.057646,-0.998207
8.89,0.01579,0.00361,-0.057619,-0.998207
8.9,0.015781,0.003598,-0.057651,-0.998206
8.91,0.015814,0.003591,-0.057621,-0.998207
8.92,0.015738,0.003584,-0.057626,-0.998208
8.93,0.015742,0.003587,-0.057617,-0.998208
8.94,0.015874,0.003592,-0.057641,-0.998205
8.95,0.015875,0.003565,-0.057661,-0.998204
8.96,0.015821,0.003565,-0.057647,-0.998205
8.97,0.015907,0.003558,-0.057677,-0.998202
8.98,0.015956,0.003601,-0.057697,-0.9982
8.99,0.016507,0.003296,-0.058024,-0.998173
9,0.016804,0.003505,-0.058171,-0.998159
9.01,0.016509,0.003235,-0.058022,-0.998174
9.02,0.016577,0.003218,-0.058041,-0.998171
9.03,0.016594,0.003143,-0.058016,-0.998173
9.04,0.016516,0.003277,-0.058021,-0.998173
9.05,0.016474,0.003249,-0.058011,-0.998175
9.06,0.016477,0.003196,-0.058004,-0.998175
9.07,0.016468,0.003292,-0.058008,-0.998175
9.08,0.015853,0.003589,-0.057669,-0.998204
9.09,0.015842,0.003594,-0.057674,-0.998203
9.1,0.015814,0.003566,-0.057639,-0.998206
9.11,0.015801,0.003564,-0.057645,-0.998206
9.12,0.015734,0.003568,-0.057659,-0.998206
9.13,0.015751,0.003568,-0.057661,-0.998206
9.14,0.015743,0.003574,-0.057669,-0.998205
9.15,0.015722,0.003581,-0.05766,-0.998206
9.16,0.015799,0.003578,-0.057673,-0.998204
9.17,0.015771,0.003585,-0.057656,-0.998205
9.18,0.015861,0.003577,-0.057668,-0.998203
9.19,0.015904,0.003581,-0.057672,-0.998203
9.2,0.015815,0.00352,-0.057671,-0.998204
9.21,0.015893,0.003507,-0.057689,-0.998202
9.22,0.015856,0.003513,-0.05767,-0.998204
9.23,0.016511,0.003197,-0.057985,-0.998176
9.24,0.015944,0.003575,-0.057666,-0.998202
9.25,0.015865,0.003552,-0.057665,-0.998204
9.26,0.015889,0.003504,-0.057687,-0.998202
9.27,0.015921,0.003556,-0.057641,-0.998204
9.28,0.015874,0.003572,-0.057633,-0.998205
9.29,0.015885,0.003588,-0.057639,-0.998205
9.3,0.015826,0.003655,-0.057619,-0.998206
9.31,0.015772,0.003617,-0.057615,-0.998208
9.32,0.015737,0.003581,-0.057623,-0.998208
9.33,0.015785,0.003569,-0.05762,-0.998207
9.34,0.015781,0.003673,-0.057608,-0.998208
9.35,0.015768,0.003609,-0.057574,-0.99821
9.36,0.015796,0.003693,-0.057588,-0.998209
9.37,0.015942,0.003691,-0.057704,-0.9982
9.38,0.015839,0.003578,-0.057631,-0.998206
9.39,0.015864,0.003563,-0.057625,-0.998206
9.4,0.015843,0.003624,-0.057627,-0.998206
9.41,0.015898,0.003567,-0.057645,-0.998204
9.42,0.01594,0.003559,-0.057666,-0.998202
9.43,0.016533,0.003183,-0.058014,-0.998174
9.44,0.016584,0.003179,-0.058001,-0.998174
9.45,0.016553,0.003189,-0.058022,-0.998173
9.46,0.016508,0.003288,-0.058028,-0.998173
9.47,0.016555,0.003195,-0.058015,-0.998173
9.48,0.015941,0.003506,-0.057693,-0.998201
9.49,0.015887,0.003518,-0.057693,-0.998202
9.5,0.015851,0.00353,-0.057672,-0.998204
9.51,0.015842,0.00356,-0.057649,-0.998205
9.52,0.01575,0.003643,-0.057637,-0.998207
9.53,0.01627,0.003827,-0.057876,-0.998184
9.54,0.015847,0.003592,-0.057653,-0.998204
9.55,0.015787,0.003597,-0.057619,-0.998207
9.56,0.015788,0.003618,-0.05761,-0.998208
9.57,0.015774,0.003625,-0.057605,-0.998208
9.58,0.015809,0.00361,-0.057624,-0.998207
9.59,0.015842,0.003591,-0.057651,-0.998205
9.6,0.01613,0.003823,-0.057802,-0.99819
9.61,0.015857,0.003569,-0.057611,-0.998207
9.62,0.015853,0.003585,-0.057605,-0.998207
9.63,0.015909,0.003566,-0.057655,-0.998204
9.64,0.015927,0.003523,-0.057682,-0.998202
9.65,0.015954,0.003532,-0.05769,-0.998201
9.66,0.015907,0.003535,-0.057678,-0.998202
9.67,0.015899,0.003562,-0.05767,-0.998203
9.68,0.015946,0.003556,-0.057677,-0.998202
9.69,0.015871,0.003506,-0.057685,-0.998203
9.7,0.015866,0.00346,-0.057687,-0.998203
9.71,0.015837,0.0035,-0.057693,-0.998203
9.72,0.015911,0.00358,-0.057669,-0.998203
9.73,0.015883,0.003592,-0.057666,-0.998203
9.74,0.015853,0.003596,-0.057642,-0.998205
9.75,0.015852,0.003539,-0.05767,-0.998204
9.76,0.015871,0.003544,-0.057666,-0.998204
9.77,0.015849,0.003577,-0.057661,-0.998204
9.78,0.015899,0.003607,-0.057617,-0.998206
9.79,0.015886,0.003667,-0.057622,-0.998205
9.8,0.01588,0.003656,-0.05764,-0.998204
9.81,0.015897,0.003567,-0.057656,-0.998204
9.82,0.015925,0.003529,-0.057638,-0.998204
9.83,0.015973,0.00363,-0.057673,-0.998201
9.84,0.016,0.00366,-0.057664,-0.998201
9.85,0.016543,0.003285,-0.057992,-0.998175
9.86,0.016585,0.003195,-0.058033,-0.998172
9.87,0.01598,0.003589,-0.05769,-0.9982
9.88,0.015965,0.003578,-0.057685,-0.998201
9.89,0.016506,0.003227,-0.058029,-0.998173
9.9,0.015941,0.003667,-0.057684,-0.998201
9.91,0.015964,0.0036,-0.057674,-0.998201
9.92,0.015848,0.003588,-0.057656,-0.998204
9.93,0.015809,0.003571,-0.057696,-0.998203
9.94,0.01575,0.00354,-0.05768,-0.998205
9.95,0.015712,0.003584,-0.057677,-0.998205
9.96,0.015761,0.003552,-0.057644,-0.998207
9.97,0.015733,0.003579,-0.057631,-0.998208
9.98,0.015684,0.003576,-0.057641,-0.998208
9.99,0.015722,0.003599,-0.057679,-0.998205
10,0.015721,0.003582,-0.057669,-0.998206
10.01,0.01577,0.00358,-0.057667,-0.998205
10.02,0.016176,0.003886,-0.057895,-0.998184
10.03,0.015837,0.003606,-0.05765,-0.998205
10.04,0.015773,0.003544,-0.057692,-0.998204
10.05,0.015835,0.003508,-0.057687,-0.998203
10.06,0.015893,0.003535,-0.057711,-0.998201
10.07,0.015961,0.003575,-0.057703,-0.9982
10.08,0.016541,0.003297,-0.058031,-0.998172
10.09,0.015974,0.003639,-0.057681,-0.998201
10.1,0.016601,0.003277,-0.058042,-0.998171
10.11,0.016595,0.003207,-0.058022,-0.998172
10.12,0.015954,0.003567,-0.057684,-0.998201
10.13,0.016518,0.003276,-0.058027,-0.998173
10.14,0.016494,0.003283,-0.058008,-0.998174
10.15,0.016496,0.00332,-0.05801,-0.998174
10.16,0.016622,0.003199,-0.057951,-0.998176
10.17,0.015878,0.00369,-0.057652,-0.998204
10.18,0.015861,0.003681,-0.057637,-0.998205
10.19,0.015876,0.003675,-0.057647,-0.998204
10.2,0.015837,0.003574,-0.057633,-0.998206
10.21,0.015847,0.003596,-0.057638,-0.998205
10.22,0.015847,0.003565,-0.057681,-0.998203
10.23,0.015814,0.003591,-0.057678,-0.998204
10.24,0.015845,0.003539,-0.057669,-0.998204
10.25,0.015776,0.003567,-0.057682,-0.998204
10.26,0.015895,0.003578,-0.057689,-0.998202
10.27,0.015903,0.00356,-0.057665,-0.998203
10.28,0.015849,0.003574,-0.057662,-0.998204
10.29,0.015854,0.003591,-0.057675,-0.998203
10.3,0.015925,0.00358,-0.057698,-0.998201
10.31,0.015901,0.003613,-0.057689,-0.998202
10.32,0.015876,0.003624,-0.057674,-0.998203
10.33,0.015736,0.003576,-0.05764,-0.998207
10.34,0.015842,0.00361,-0.057693,-0.998202
10.35,0.015819,0.003644,-0.057646,-0.998205
10.36,0.01585,0.003695,-0.057653,-0.998204
10.37,0.015848,0.003627,-0.057631,-0.998206
10.38,0.016222,0.003864,-0.057843,-0.998186
